"","n","n_t","zeta","Q","scenario_id","rank","iteration_id","save_model","dsim_seed","model_seed","start_gamma","start_emiss"
"308",80,400,2,0.1,"ece85f68406a57f8ef7fa76a072cbb0e",11,"01e999caa4dc2511b0f8a9a4177be481_chain2",TRUE,3362347,674021882,"{
  ""tpm"": [0.5894, 0.2053, 0.2053, 0.2053, 0.5894, 0.2053, 0.2053, 0.2053, 0.5894]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4112, 2.4782, -5.8262, 2.4537, 4.0661, 2.4717],
  ""EOG_median_theta"": [6.146, 2.494, 0.9037, 2.4047, -3.9563, 2.5942],
  ""EOG_min_beta"": [-5.911, 2.4447, 3.8301, 2.4636, -1.3134, 2.4791]
}"
"309",40,800,0.5,0.1,"ed6cbde6293583ebc339f4d3cf3b5609",8,"a3b0b4b684fa67e430c48426dcc92506_chain2",TRUE,2758877,699557211,"{
  ""tpm"": [0.5595, 0.2203, 0.2203, 0.2203, 0.5595, 0.2203, 0.2203, 0.2203, 0.5595]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3595, 1.0726, -6.0167, 1.0401, 4.3956, 0.9881],
  ""EOG_median_theta"": [6.1297, 0.9553, 1.2049, 1.0814, -3.9609, 1.0375],
  ""EOG_min_beta"": [-6.0213, 1.0503, 3.918, 1.1, -1.2297, 1.0294]
}"
"310",40,800,0.5,0.1,"ed6cbde6293583ebc339f4d3cf3b5609",24,"d204f63b997b65796a2797899af76c5e_chain2",TRUE,9460185,622586464,"{
  ""tpm"": [0.6042, 0.1979, 0.1979, 0.1979, 0.6042, 0.1979, 0.1979, 0.1979, 0.6042]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6306, 0.9791, -6.175, 0.9586, 4.3802, 0.9567],
  ""EOG_median_theta"": [6.0034, 1.0572, 1.0145, 1.0252, -3.9841, 1.085],
  ""EOG_min_beta"": [-6.1688, 0.9154, 3.9891, 1.0197, -1.093, 1.0558]
}"
"311",40,1600,0.5,0.4,"ee0e14892b1f00efcc5e9e767959259b",7,"69383551907a23d4836e8e9dc11981db_chain2",TRUE,9779631,807466647,"{
  ""tpm"": [0.7042, 0.1479, 0.1479, 0.1479, 0.7042, 0.1479, 0.1479, 0.1479, 0.7042]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4574, 1.0882, -6.0454, 1.0971, 4.0829, 0.9031],
  ""EOG_median_theta"": [6.0211, 1.0065, 1.1191, 1.0869, -3.9561, 0.9478],
  ""EOG_min_beta"": [-5.8887, 0.987, 4.0849, 1.0551, -1.0406, 1.0616]
}"
"312",40,1600,0.5,0.4,"ee0e14892b1f00efcc5e9e767959259b",27,"83ebb838e792235e9d22f23c4d379485_chain2",TRUE,9675258,595603874,"{
  ""tpm"": [0.7883, 0.1059, 0.1059, 0.1059, 0.7883, 0.1059, 0.1059, 0.1059, 0.7883]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4285, 0.9954, -5.8444, 0.9676, 4.3614, 0.9415],
  ""EOG_median_theta"": [5.9523, 1.0064, 1.1545, 0.997, -3.9355, 0.9605],
  ""EOG_min_beta"": [-6.1954, 1.0654, 4.1055, 1.0705, -1.3454, 0.9953]
}"
"313",80,1600,1,0.1,"f31da898d93280fa99b96ea5430e001d",5,"8c2fb2f8b528ac948c4097caddb434a1_chain2",TRUE,2171078,283532034,"{
  ""tpm"": [0.5832, 0.2084, 0.2084, 0.2084, 0.5832, 0.2084, 0.2084, 0.2084, 0.5832]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5982, 1.5987, -5.9269, 1.4949, 4.1185, 1.4124],
  ""EOG_median_theta"": [6.0655, 1.4838, 1.2304, 1.5282, -3.9552, 1.4084],
  ""EOG_min_beta"": [-6.038, 1.448, 4.1617, 1.4661, -1.2571, 1.4503]
}"
"314",80,1600,1,0.1,"f31da898d93280fa99b96ea5430e001d",22,"0081505aa1a6edcaa6d0ed62202d8c02_chain2",TRUE,2546709,443808828,"{
  ""tpm"": [0.589, 0.2055, 0.2055, 0.2055, 0.589, 0.2055, 0.2055, 0.2055, 0.589]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4993, 1.4333, -5.8138, 1.4051, 4.3902, 1.476],
  ""EOG_median_theta"": [6.1596, 1.482, 1.1772, 1.5393, -3.872, 1.4371],
  ""EOG_min_beta"": [-6.1091, 1.5896, 4.0592, 1.502, -1.2116, 1.4286]
}"
"315",80,400,0.5,0.1,"f369ae37d5cb8d1da3c772874715d4ca",20,"f36740be9aa8c6820e0b063ec41eec90_chain2",TRUE,1843806,11321521,"{
  ""tpm"": [0.5351, 0.2325, 0.2325, 0.2325, 0.5351, 0.2325, 0.2325, 0.2325, 0.5351]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4776, 0.9167, -5.969, 1.0244, 4.0821, 1.0558],
  ""EOG_median_theta"": [6.1027, 0.9189, 0.9879, 1.0775, -4.054, 0.9722],
  ""EOG_min_beta"": [-6.0986, 0.9404, 4.0981, 1.0472, -1.2135, 0.9625]
}"
"316",80,400,0.5,0.1,"f369ae37d5cb8d1da3c772874715d4ca",27,"923c365fc3fb85b25d72f6dc277529ea_chain2",TRUE,2988694,209651591,"{
  ""tpm"": [0.711, 0.1445, 0.1445, 0.1445, 0.711, 0.1445, 0.1445, 0.1445, 0.711]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3781, 0.9237, -6.0627, 0.9449, 4.2678, 1.0432],
  ""EOG_median_theta"": [6.0433, 1.0811, 1.1059, 1.0905, -4.0893, 0.9727],
  ""EOG_min_beta"": [-5.8446, 0.9988, 3.9495, 0.9563, -1.1199, 0.9869]
}"
"317",80,800,0.5,0.4,"f91ae058d6716a25669223eb8234fe83",16,"65bfaa97c946138013e9ef80cacecad9_chain2",TRUE,1762198,19649007,"{
  ""tpm"": [0.6938, 0.1531, 0.1531, 0.1531, 0.6938, 0.1531, 0.1531, 0.1531, 0.6938]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3991, 0.9641, -5.9053, 0.9874, 4.2776, 1.0111],
  ""EOG_median_theta"": [5.9546, 0.9307, 1.1038, 1.0732, -3.9381, 1.0359],
  ""EOG_min_beta"": [-6.063, 0.9083, 3.9769, 0.9121, -1.0739, 0.9495]
}"
"318",80,800,0.5,0.4,"f91ae058d6716a25669223eb8234fe83",24,"7ebeb076b82ce9573a14d3f0b7871caf_chain2",TRUE,9528270,672993087,"{
  ""tpm"": [0.5004, 0.2498, 0.2498, 0.2498, 0.5004, 0.2498, 0.2498, 0.2498, 0.5004]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5444, 1.022, -5.8435, 0.9742, 4.2493, 0.9254],
  ""EOG_median_theta"": [6.0591, 0.9531, 1.217, 0.9248, -4.1855, 0.9569],
  ""EOG_min_beta"": [-5.8617, 1.0425, 4.1013, 1.0124, -1.1455, 0.9924]
}"
"319",40,800,0.5,0.2,"f93d950c1f7fca31bdf2fa978ce7f2c2",4,"f5198ed84a66687870391a0df12f5f78_chain2",TRUE,5167662,380988293,"{
  ""tpm"": [0.609, 0.1955, 0.1955, 0.1955, 0.609, 0.1955, 0.1955, 0.1955, 0.609]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.34, 0.9232, -6.1769, 0.9921, 4.1354, 0.952],
  ""EOG_median_theta"": [6.1946, 1.0277, 1.1625, 0.9975, -4.1808, 1.0672],
  ""EOG_min_beta"": [-6.019, 0.9919, 4.13, 0.9577, -1.0881, 0.9982]
}"
"320",40,800,0.5,0.2,"f93d950c1f7fca31bdf2fa978ce7f2c2",30,"1564d835cf60b7982ca1a1117b8dcd4b_chain2",TRUE,7934940,398666102,"{
  ""tpm"": [0.5093, 0.2453, 0.2453, 0.2453, 0.5093, 0.2453, 0.2453, 0.2453, 0.5093]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.3464, 1.0019, -5.8838, 0.9984, 4.17, 0.9763],
  ""EOG_median_theta"": [6.0837, 0.9414, 1.1602, 1.0643, -3.8177, 1.0807],
  ""EOG_min_beta"": [-6.0333, 1.0229, 3.8842, 0.9378, -1.2071, 0.9108]
}"
"321",80,400,2,0.4,"fbd74ede38333399cdd9a5d71be2d06a",17,"6482115098faaa9c7231baacbc49ae38_chain2",TRUE,3953528,857022141,"{
  ""tpm"": [0.6666, 0.1667, 0.1667, 0.1667, 0.6666, 0.1667, 0.1667, 0.1667, 0.6666]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4782, 2.5929, -6.1672, 2.4272, 4.079, 2.4747],
  ""EOG_median_theta"": [5.9555, 2.5419, 1.182, 2.4511, -4.0261, 2.5716],
  ""EOG_min_beta"": [-5.9665, 2.4052, 4.0718, 2.4442, -1.1994, 2.5739]
}"
"322",80,400,2,0.4,"fbd74ede38333399cdd9a5d71be2d06a",25,"0d4e6ecd250ea8572334546e7eee0ac4_chain2",TRUE,4859456,597569588,"{
  ""tpm"": [0.5495, 0.2253, 0.2253, 0.2253, 0.5495, 0.2253, 0.2253, 0.2253, 0.5495]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.5129, 2.5795, -5.8475, 2.5716, 4.3395, 2.4558],
  ""EOG_median_theta"": [5.8944, 2.4647, 1.0852, 2.4825, -4.1861, 2.4131],
  ""EOG_min_beta"": [-6.0689, 2.5377, 4.1678, 2.4533, -1.1158, 2.5256]
}"
"323",40,1600,1,0.2,"ff4552c0cab0ab5cd15335a0bfed3c72",2,"7ae9ec09ff5ee742f4ba79093231173f_chain2",TRUE,8047415,902339336,"{
  ""tpm"": [0.7638, 0.1181, 0.1181, 0.1181, 0.7638, 0.1181, 0.1181, 0.1181, 0.7638]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.6761, 1.5256, -5.8058, 1.4792, 4.3197, 1.5506],
  ""EOG_median_theta"": [5.8916, 1.4223, 1.0833, 1.5997, -4.01, 1.5973],
  ""EOG_min_beta"": [-5.9698, 1.4499, 4.1791, 1.5194, -1.0152, 1.5496]
}"
"324",40,1600,1,0.2,"ff4552c0cab0ab5cd15335a0bfed3c72",13,"54ec5d93b7f1af2610c36143595ada18_chain2",TRUE,7427740,377406955,"{
  ""tpm"": [0.5809, 0.2095, 0.2095, 0.2095, 0.5809, 0.2095, 0.2095, 0.2095, 0.5809]
}","{
  ""EEG_Fpz_Cz_mean_beta"": [-1.4987, 1.5408, -5.8876, 1.4367, 4.275, 1.5257],
  ""EOG_median_theta"": [5.9722, 1.4349, 0.9178, 1.4417, -4.0521, 1.503],
  ""EOG_min_beta"": [-6.034, 1.524, 3.9501, 1.5405, -1.3692, 1.4008]
}"
